coord_x,coord_y,timestamp_unix_ns,timestamp_readable,anchor_0_local_x,anchor_0_local_y,anchor_0_local_z,anchor_0_distance_m,anchor_0_azimuth_deg,anchor_0_elevation_deg,anchor_0_data_age_ms,anchor_1_local_x,anchor_1_local_y,anchor_1_local_z,anchor_1_distance_m,anchor_1_azimuth_deg,anchor_1_elevation_deg,anchor_1_data_age_ms,anchor_2_local_x,anchor_2_local_y,anchor_2_local_z,anchor_2_distance_m,anchor_2_azimuth_deg,anchor_2_elevation_deg,anchor_2_data_age_ms,anchor_3_local_x,anchor_3_local_y,anchor_3_local_z,anchor_3_distance_m,anchor_3_azimuth_deg,anchor_3_elevation_deg,anchor_3_data_age_ms
4,0,1758015647233105636,2025-09-16 17:40:47.233,,,,,,,,,,,,,,,,,,,,,,186.1963,-147.0490,-78.7880,250.0000,38.30,18.37,482.5
4,0,1758015647295259562,2025-09-16 17:40:47.295,,,,,,,,,,,,,,,142.3133,144.0626,-143.1674,248.0000,-45.35,35.26,480.1,,,,,,,
4,0,1758015647360851324,2025-09-16 17:40:47.360,625.3937,100.1718,-45.5335,635.0000,-9.10,4.11,414.6,,,,,,,,,,,,,,,,,,,,,
4,0,1758015647429197799,2025-09-16 17:40:47.429,,,,,,,,,,,,,,,,,,,,,,182.9502,-149.4766,-84.7759,251.0000,39.25,19.74,446.2
4,0,1758015647459003092,2025-09-16 17:40:47.459,,,,,,,,,,,,,,,134.6432,130.5467,-160.7412,247.0000,-44.12,40.60,478.4,,,,,,,
4,0,1758015647625609493,2025-09-16 17:40:47.625,,,,,,,,,,,,,,,,,,,,,,180.7523,-149.9569,-88.5582,251.0000,39.68,20.66,448.7
4,0,1758015647685864718,2025-09-16 17:40:47.685,623.7231,102.5857,-78.8334,637.0000,-9.34,7.11,441.2,,,,,,,,,,,,,,,,,,,,,
4,0,1758015647782691728,2025-09-16 17:40:47.782,,,,,,,,,,,,,,,126.2254,130.2090,-167.6954,247.0000,-45.89,42.76,460.8,,,,,,,
4,0,1758015647846851096,2025-09-16 17:40:47.846,624.8996,56.2106,-75.9265,632.0000,-5.14,6.90,454.5,,,,,,,,,,,,,,,,,,,,,
4,0,1758015647826768967,2025-09-16 17:40:47.826,,,,,,,,,,,,,,,,,,,,,,179.0545,-140.8514,-102.9581,250.0000,38.19,24.32,474.7
4,0,1758015647947257115,2025-09-16 17:40:47.947,,,,,,,,,,,,,,,137.9502,132.8916,-155.9441,247.0000,-43.93,39.15,458.4,,,,,,,
4,0,1758015648008855909,2025-09-16 17:40:48.008,621.3785,123.5999,-42.8580,635.0000,-11.25,3.87,454.9,,,,,,,,,,,,,,,,,,,,,
4,0,1758015648021644562,2025-09-16 17:40:48.021,,,,,,,,,,,,,,,,,,,,,,184.5436,-150.0066,-80.2664,251.0000,39.11,18.65,496.2
